seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr7	5465093	5465202	110	*	X22888	84629	5346423	5465045	118623	-	47	upstream	47	TNRC18
chr7	5631486	5631692	207	*	X22900	6624	5632436	5646287	13852	+	743	upstream	743	FSCN1
chr7	5632143	5632212	70	*	X22901	6624	5632436	5646287	13852	+	223	upstream	223	FSCN1
chr7	8473099	8473218	120	*	X22911	30010	8473585	8792593	319009	+	366	upstream	366	NXPH1
chr7	12610433	12610567	135	*	X22923	85477	12610203	12693228	83026	+	0	inside	229	SCIN
chr7	12610433	12610567	135	*	X22924	85477	12610203	12693228	83026	+	0	inside	229	SCIN
chr7	15726932	15727051	120	*	X22929	4223	15650837	15726308	75472	-	623	upstream	623	MEOX2
chr7	15727862	15727981	120	*	X22930	4223	15650837	15726308	75472	-	1553	upstream	1553	MEOX2
chr7	18125925	18126074	150	*	X22931	9734	18126572	19036992	910421	+	497	upstream	497	HDAC9
chr7	19157060	19157224	165	*	X22936	7291	19155091	19157295	2205	-	0	inside	70	TWIST1
chr7	19157816	19157884	69	*	X22937	7291	19155091	19157295	2205	-	520	upstream	520	TWIST1
chr7	19157720	19157884	165	*	X22938	7291	19155091	19157295	2205	-	424	upstream	424	TWIST1
chr7	19158605	19158754	150	*	X22939	7291	19155091	19157295	2205	-	1309	upstream	1309	TWIST1
chr7	19158605	19158754	150	*	X22940	7291	19155091	19157295	2205	-	1309	upstream	1309	TWIST1
chr7	19184999	19185133	135	*	X22945	222894	19184405	19185044	640	-	0	overlapStart	0	FERD3L
chr7	19813956	19814034	79	*	X22947	256130	19758938	19813216	54279	-	739	upstream	739	TMEM196
chr7	19813885	19814034	150	*	X22948	256130	19758938	19813216	54279	-	668	upstream	668	TMEM196
chr7	21582780	21582886	107	*	X22962	8701	21582833	21941186	358354	+	0	overlapStart	0	DNAH11
chr7	21582947	21583081	135	*	X22963	8701	21582833	21941186	358354	+	0	inside	113	DNAH11
chr7	24323174	24323293	120	*	X22968	4852	24323807	24331484	7678	+	513	upstream	513	NPY
chr7	24323609	24323765	157	*	X22969	4852	24323807	24331484	7678	+	41	upstream	41	NPY
chr7	25020211	25020280	70	*	X22976	26031	24836164	25019760	183597	-	450	upstream	450	OSBPL3
chr7	25020446	25020535	90	*	X22977	26031	24836164	25019760	183597	-	685	upstream	685	OSBPL3
chr7	25020446	25020535	90	*	X22978	26031	24836164	25019760	183597	-	685	upstream	685	OSBPL3
chr7	25020581	25020730	150	*	X22979	26031	24836164	25019760	183597	-	820	upstream	820	OSBPL3
chr7	25020581	25020730	150	*	X22980	26031	24836164	25019760	183597	-	820	upstream	820	OSBPL3
chr7	25021256	25021390	135	*	X22981	26031	24836164	25019760	183597	-	1495	upstream	1495	OSBPL3
chr7	25021256	25021390	135	*	X22982	26031	24836164	25019760	183597	-	1495	upstream	1495	OSBPL3
chr7	27036367	27036471	105	*	X23000	8935	26706688	27034858	328171	-	1508	upstream	1508	SKAP2
chr7	27135290	27135364	75	*	X23002	100506311	27135713	27139877	4165	+	348	upstream	348	HOTAIRM1
chr7	27135290	27135364	75	*	X23002	3198	27132614	27135625	3012	-	0	inside	260	HOXA1
chr7	27135620	27135754	135	*	X23003	100506311	27135713	27139877	4165	+	0	overlapStart	0	HOTAIRM1
chr7	27135620	27135754	135	*	X23003	3198	27132614	27135625	3012	-	0	overlapStart	0	HOXA1
chr7	27136009	27136069	61	*	X23004	100506311	27135713	27139877	4165	+	0	inside	295	HOTAIRM1
chr7	27136009	27136069	61	*	X23004	3198	27132614	27135625	3012	-	383	upstream	383	HOXA1
chr7	27136205	27136399	195	*	X23005	3198	27132614	27135625	3012	-	579	upstream	579	HOXA1
chr7	27136646	27136744	99	*	X23006	3198	27132614	27135625	3012	-	1020	upstream	1020	HOXA1
chr7	27136850	27136984	135	*	X23007	3198	27132614	27135625	3012	-	1224	upstream	1224	HOXA1
chr7	27137585	27137839	255	*	X23008	3198	27132614	27135625	3012	-	1959	upstream	1959	HOXA1
chr7	27170169	27170324	156	*	X23015	3201	27168126	27170399	2274	-	0	inside	74	HOXA4
chr7	27171015	27171149	135	*	X23016	3201	27168126	27170399	2274	-	615	upstream	615	HOXA4
chr7	27183840	27183929	90	*	X23017	3202	27180671	27183287	2617	-	552	upstream	552	HOXA5
chr7	27184230	27184379	150	*	X23018	3202	27180671	27183287	2617	-	942	upstream	942	HOXA5
chr7	27185178	27185312	135	*	X23019	3202	27180671	27183287	2617	-	1890	upstream	1890	HOXA5
chr7	27209358	27209507	150	*	X23024	442920	27209099	27209182	84	-	175	upstream	175	MIR196B
chr7	27209743	27209852	110	*	X23025	442920	27209099	27209182	84	-	560	upstream	560	MIR196B
chr7	27220118	27220252	135	*	X23029	100534589	27202057	27219880	17824	-	237	upstream	237	HOXA10-HOXA9
chr7	27220118	27220252	135	*	X23029	3206	27210210	27219880	9671	-	237	upstream	237	HOXA10
chr7	27220688	27220807	120	*	X23030	100534589	27202057	27219880	17824	-	807	upstream	807	HOXA10-HOXA9
chr7	27220688	27220807	120	*	X23030	3206	27210210	27219880	9671	-	807	upstream	807	HOXA10
chr7	27221768	27221887	120	*	X23031	100534589	27202057	27219880	17824	-	1887	upstream	1887	HOXA10-HOXA9
chr7	27221768	27221887	120	*	X23031	3206	27210210	27219880	9671	-	1887	upstream	1887	HOXA10
chr7	27224378	27224752	375	*	X23034	221883	27225027	27228912	3886	+	274	upstream	274	HOXA11-AS
chr7	27224378	27224752	375	*	X23034	3207	27220776	27224842	4067	-	0	inside	89	HOXA11
chr7	27225893	27226057	165	*	X23035	3207	27220776	27224842	4067	-	1050	upstream	1050	HOXA11
chr7	27238433	27238612	180	*	X23037	100316868	27240040	27246130	6091	+	1427	upstream	1427	HOTTIP
chr7	27238763	27238897	135	*	X23038	100316868	27240040	27246130	6091	+	1142	upstream	1142	HOTTIP
chr7	28997920	28998039	120	*	X23063	9865	28992974	28998029	5056	-	0	overlapStart	0	TRIL
chr7	28998145	28998534	390	*	X23064	9865	28992974	28998029	5056	-	115	upstream	115	TRIL
chr7	29234857	29235036	180	*	X23068	54504	29035247	29234892	199646	-	0	overlapStart	0	CPVL
chr7	29235127	29235366	240	*	X23069	54504	29035247	29234892	199646	-	234	upstream	234	CPVL
chr7	31091098	31091110	13	*	X23085	117	31092076	31151093	59018	+	965	upstream	965	ADCYAP1R1
chr7	31091381	31091590	210	*	X23086	117	31092076	31151093	59018	+	485	upstream	485	ADCYAP1R1
chr7	32338163	32338186	24	*	X23109	5137	31792632	32338383	545752	-	0	inside	196	PDE1C
chr7	32338037	32338186	150	*	X23110	5137	31792632	32338383	545752	-	0	inside	196	PDE1C
chr7	32996765	32996899	135	*	X23118	11328	32997005	33046543	49539	+	105	upstream	105	FKBP9
chr7	32996990	32997003	14	*	X23119	11328	32997005	33046543	49539	+	1	upstream	1	FKBP9
chr7	32997136	32997154	19	*	X23120	11328	32997005	33046543	49539	+	0	inside	130	FKBP9
chr7	33943277	33943411	135	*	X23123	168667	33944523	34195484	250962	+	1111	upstream	1111	BMPER
chr7	33943277	33943411	135	*	X23124	168667	33944523	34195484	250962	+	1111	upstream	1111	BMPER
chr7	33943982	33944073	92	*	X23125	168667	33944523	34195484	250962	+	449	upstream	449	BMPER
chr7	33943982	33944116	135	*	X23126	168667	33944523	34195484	250962	+	406	upstream	406	BMPER
chr7	33944357	33944506	150	*	X23127	168667	33944523	34195484	250962	+	16	upstream	16	BMPER
chr7	33944717	33944751	35	*	X23128	168667	33944523	34195484	250962	+	0	inside	193	BMPER
chr7	35225574	35225693	120	*	X23135	554236	35120899	35225774	104876	-	0	inside	80	DPY19L2P1
chr7	38671191	38671292	102	*	X23146	273	38423297	38671167	247871	-	23	upstream	23	AMPH
chr7	38671404	38671487	84	*	X23147	273	38423297	38671167	247871	-	236	upstream	236	AMPH
chr7	38671323	38671487	165	*	X23148	273	38423297	38671167	247871	-	155	upstream	155	AMPH
chr7	38671653	38671802	150	*	X23149	273	38423297	38671167	247871	-	485	upstream	485	AMPH
chr7	38671653	38671802	150	*	X23150	273	38423297	38671167	247871	-	485	upstream	485	AMPH
chr7	43152051	43152219	169	*	X23168	23072	43152198	43602938	450741	+	0	overlapStart	0	HECW1
chr7	44366126	44366245	120	*	X23184	816	44256749	44365230	108482	-	895	upstream	895	CAMK2B
chr7	44366126	44366245	120	*	X23185	816	44256749	44365230	108482	-	895	upstream	895	CAMK2B
chr7	45612329	45612613	285	*	X23192	107	45613739	45762714	148976	+	1125	upstream	1125	ADCY1
chr7	45613709	45613861	153	*	X23193	107	45613739	45762714	148976	+	0	overlapStart	0	ADCY1
chr7	45927100	45927234	135	*	X23201	3484	45927959	45933267	5309	+	724	upstream	724	IGFBP1
chr7	45927655	45927774	120	*	X23202	3484	45927959	45933267	5309	+	184	upstream	184	IGFBP1
chr7	45927655	45927774	120	*	X23203	3484	45927959	45933267	5309	+	184	upstream	184	IGFBP1
chr7	45960960	45961089	130	*	X23212	3486	45951844	45960871	9028	-	88	upstream	88	IGFBP3
chr7	45962005	45962154	150	*	X23213	3486	45951844	45960871	9028	-	1133	upstream	1133	IGFBP3
chr7	48075393	48075471	79	*	X23221	136288	48075108	48100894	25787	+	0	inside	284	C7orf57
chr7	48075300	48075471	172	*	X23222	136288	48075108	48100894	25787	+	0	inside	191	C7orf57
chr7	49812262	49812396	135	*	X23225	375567	49813257	49952138	138882	+	860	upstream	860	VWC2
chr7	49813072	49813072	1	*	X23226	375567	49813257	49952138	138882	+	184	upstream	184	VWC2
chr7	50344132	50344305	174	*	X23230	10320	50344378	50472798	128421	+	72	upstream	72	IKZF1
chr7	50344411	50344515	105	*	X23231	10320	50344378	50472798	128421	+	0	inside	32	IKZF1
chr7	55085749	55085883	135	*	X23255	1956	55086725	55275031	188307	+	841	upstream	841	EGFR
chr7	55085749	55085883	135	*	X23256	1956	55086725	55275031	188307	+	841	upstream	841	EGFR
chr7	55086334	55086403	70	*	X23257	1956	55086725	55275031	188307	+	321	upstream	321	EGFR
chr7	55086334	55086513	180	*	X23258	1956	55086725	55275031	188307	+	211	upstream	211	EGFR
chr7	69062819	69062927	109	*	X23279	26053	69063905	70257885	1193981	+	977	upstream	977	AUTS2
chr7	72993595	72993789	195	*	X23298	26608	72983277	72993013	9737	-	581	upstream	581	TBL2
chr7	73133750	73133800	51	*	X23311	6804	73113535	73134017	20483	-	0	inside	216	STX1A
chr7	77045358	77045472	115	*	X23319	54103	76940068	77045717	105650	-	0	inside	244	GSAP
chr7	79083621	79083723	103	*	X23321	9863	77646374	79082890	1436517	-	730	upstream	730	MAGI2
chr7	79083904	79084023	120	*	X23322	9863	77646374	79082890	1436517	-	1013	upstream	1013	MAGI2
chr7	87256943	87257047	105	*	X23339	154661	87257729	87461613	203885	+	681	upstream	681	RUNDC3B
chr7	87256943	87257047	105	*	X23340	154661	87257729	87461613	203885	+	681	upstream	681	RUNDC3B
chr7	87257945	87257947	3	*	X23341	154661	87257729	87461613	203885	+	0	inside	215	RUNDC3B
chr7	87257648	87257653	6	*	X23342	154661	87257729	87461613	203885	+	75	upstream	75	RUNDC3B
chr7	87935980	87936324	345	*	X23348	79689	87905744	87936228	30485	-	0	overlapStart	0	STEAP4
chr7	89747269	89747403	135	*	X23350	442523	89748714	89754914	6201	+	1310	upstream	1310	DPY19L2P4
chr7	89748731	89748738	8	*	X23351	442523	89748714	89754914	6201	+	0	inside	16	DPY19L2P4
chr7	89748349	89748548	200	*	X23352	442523	89748714	89754914	6201	+	165	upstream	165	DPY19L2P4
chr7	89873726	89873809	84	*	X23353	79846	89874488	89940377	65890	+	678	upstream	678	CFAP69
chr7	92466345	92466552	208	*	X23358	1021	92234235	92465941	231707	-	403	upstream	403	CDK6
chr7	93204360	93204719	360	*	X23360	799	93053799	93204042	150244	-	317	upstream	317	CALCR
chr7	93204840	93205019	180	*	X23361	799	93053799	93204042	150244	-	797	upstream	797	CALCR
chr7	93519984	93520193	210	*	X23362	7980	93514709	93520303	5595	-	0	inside	109	TFPI2
chr7	95226046	95226121	76	*	X23365	5166	95212809	95225925	13117	-	120	upstream	120	PDK4
chr7	95401797	95401946	150	*	X23367	1780	95401818	95727736	325919	+	0	overlapStart	0	DYNC1I1
chr7	96633364	96633498	135	*	X23391	1750	96635290	96640352	5063	+	1791	upstream	1791	DLX6
chr7	96634489	96634647	159	*	X23392	1750	96635290	96640352	5063	+	642	upstream	642	DLX6
chr7	96634954	96635073	120	*	X23393	1750	96635290	96640352	5063	+	216	upstream	216	DLX6
chr7	96635194	96635343	150	*	X23394	1750	96635290	96640352	5063	+	0	overlapStart	0	DLX6
chr7	98245952	98246221	270	*	X23407	4885	98246597	98259181	12585	+	375	upstream	375	NPTX2
chr7	98246267	98246386	120	*	X23408	4885	98246597	98259181	12585	+	210	upstream	210	NPTX2
chr7	98467125	98467454	330	*	X23417	222865	98444111	98467673	23563	-	0	inside	218	TMEM130
chr7	98467125	98467454	330	*	X23418	222865	98444111	98467673	23563	-	0	inside	218	TMEM130
chr7	98467500	98467515	16	*	X23419	222865	98444111	98467673	23563	-	0	inside	157	TMEM130
chr7	98467500	98467617	118	*	X23420	222865	98444111	98467673	23563	-	0	inside	55	TMEM130
chr7	98467686	98467694	9	*	X23421	222865	98444111	98467673	23563	-	12	upstream	12	TMEM130
chr7	100203167	100203331	165	*	X23423	100129845	100187024	100201661	14638	-	1505	upstream	1505	PCOLCE-AS1
chr7	100203407	100203436	30	*	X23424	100129845	100187024	100201661	14638	-	1745	upstream	1745	PCOLCE-AS1
chr7	100253619	100253991	373	*	X23434	51412	100240726	100254084	13359	-	0	inside	92	ACTL6B
chr7	100254714	100254878	165	*	X23435	51412	100240726	100254084	13359	-	629	upstream	629	ACTL6B
chr7	100317481	100317645	165	*	X23436	2056	100318423	100321323	2901	+	777	upstream	777	EPO
chr7	100318701	100318950	250	*	X23437	2056	100318423	100321323	2901	+	0	inside	277	EPO
chr7	100318696	100318950	255	*	X23438	2056	100318423	100321323	2901	+	0	inside	272	EPO
chr7	100494088	100494342	255	*	X23443	43	100487615	100494539	6925	-	0	inside	196	ACHE
chr7	100494088	100494342	255	*	X23444	43	100487615	100494539	6925	-	0	inside	196	ACHE
chr7	100808679	100808787	109	*	X23447	7425	100805790	100808852	3063	-	0	inside	64	VGF
chr7	100809215	100809368	154	*	X23448	7425	100805790	100808852	3063	-	362	upstream	362	VGF
chr7	100809768	100809927	160	*	X23449	7425	100805790	100808852	3063	-	915	upstream	915	VGF
chr7	100822698	100823327	630	*	X23459	375607	100813774	100823557	9784	-	0	inside	229	NAT16
chr7	100823343	100823477	135	*	X23460	375607	100813774	100823557	9784	-	0	inside	79	NAT16
chr7	100823735	100823867	133	*	X23461	375607	100813774	100823557	9784	-	177	upstream	177	NAT16
chr7	100823538	100823867	330	*	X23462	375607	100813774	100823557	9784	-	0	overlapStart	0	NAT16
chr7	100824273	100824407	135	*	X23463	375607	100813774	100823557	9784	-	715	upstream	715	NAT16
chr7	100845192	100845551	360	*	X23464	346606	100839013	100844302	5290	-	889	upstream	889	MOGAT3
chr7	100845612	100845627	16	*	X23465	346606	100839013	100844302	5290	-	1309	upstream	1309	MOGAT3
chr7	101458449	101458598	150	*	X23467	1523	101459184	101927250	468067	+	585	upstream	585	CUX1
chr7	101458689	101458787	99	*	X23468	1523	101459184	101927250	468067	+	396	upstream	396	CUX1
chr7	102920520	102920654	135	*	X23470	349152	102815462	102920913	105452	-	0	inside	258	DPY19L2P2
chr7	102920730	102920864	135	*	X23471	349152	102815462	102920913	105452	-	0	inside	48	DPY19L2P2
chr7	103086289	103086518	230	*	X23472	375611	102993177	103086624	93448	-	0	inside	105	SLC26A5
chr7	103629908	103630042	135	*	X23475	5649	103112231	103629963	517733	-	0	overlapStart	0	RELN
chr7	103630988	103631227	240	*	X23476	5649	103112231	103629963	517733	-	1024	upstream	1024	RELN
chr7	103630988	103631227	240	*	X23477	5649	103112231	103629963	517733	-	1024	upstream	1024	RELN
chr7	103631273	103631377	105	*	X23478	5649	103112231	103629963	517733	-	1309	upstream	1309	RELN
chr7	103631273	103631377	105	*	X23479	5649	103112231	103629963	517733	-	1309	upstream	1309	RELN
chr7	103968821	103969136	316	*	X23481	375612	103969104	104549003	579900	+	0	overlapStart	0	LHFPL3
chr7	105518806	105518925	120	*	X23484	222255	105245221	105517031	271811	-	1774	upstream	1774	ATXN7L1
chr7	105518956	105519195	240	*	X23485	222255	105245221	105517031	271811	-	1924	upstream	1924	ATXN7L1
chr7	107301254	107301434	181	*	X23486	5172	107301080	107358252	57173	+	0	inside	173	SLC26A4
chr7	107302294	107302558	265	*	X23489	286002	107296961	107302243	5283	-	50	upstream	50	SLC26A4-AS1
chr7	107643779	107644049	271	*	X23494	3912	107564246	107643804	79559	-	0	overlapStart	0	LAMB1
chr7	108096368	108096592	225	*	X23499	4897	107788071	108096841	308771	-	0	inside	248	NRCAM
chr7	113724258	113724392	135	*	X23509	93986	113726365	114333827	607463	+	1972	upstream	1972	FOXP2
chr7	113724258	113724392	135	*	X23510	93986	113726365	114333827	607463	+	1972	upstream	1972	FOXP2
chr7	113725023	113725157	135	*	X23511	93986	113726365	114333827	607463	+	1207	upstream	1207	FOXP2
chr7	113725907	113725982	76	*	X23512	93986	113726365	114333827	607463	+	382	upstream	382	FOXP2
chr7	114562081	114562157	77	*	X23520	29969	114562209	114659970	97762	+	51	upstream	51	MDFIC
chr7	116312441	116312636	196	*	X23534	4233	116312459	116438440	125982	+	0	overlapStart	0	MET
chr7	116963353	116963562	210	*	X23538	7472	116916686	116963343	46658	-	9	upstream	9	WNT2
chr7	116963818	116963952	135	*	X23539	7472	116916686	116963343	46658	-	474	upstream	474	WNT2
chr7	116964313	116964447	135	*	X23540	7472	116916686	116963343	46658	-	969	upstream	969	WNT2
chr7	116964568	116964897	330	*	X23541	7472	116916686	116963343	46658	-	1224	upstream	1224	WNT2
chr7	117119531	117119680	150	*	X23542	1080	117120017	117308718	188702	+	336	upstream	336	CFTR
chr7	117119711	117120100	390	*	X23543	1080	117120017	117308718	188702	+	0	overlapStart	0	CFTR
chr7	117120236	117120370	135	*	X23544	1080	117120017	117308718	188702	+	0	inside	218	CFTR
chr7	121942194	121942227	34	*	X23550	154860	121943712	121950131	6420	+	1484	upstream	1484	FEZF1-AS1
chr7	121943518	121943529	12	*	X23551	154860	121943712	121950131	6420	+	182	upstream	182	FEZF1-AS1
chr7	121946353	121946407	55	*	X23552	389549	121941448	121944565	3118	-	1787	upstream	1787	FEZF1
chr7	122527117	122527135	19	*	X23553	93664	121958478	122526813	568336	-	303	upstream	303	CADPS2
chr7	123674049	123674198	150	*	X23554	730130	123670970	123673523	2554	-	525	upstream	525	TMEM229A
chr7	126892733	126892882	150	*	X23560	2918	126078652	126893147	814496	-	0	inside	264	GRM8
chr7	126893168	126893347	180	*	X23561	2918	126078652	126893147	814496	-	20	upstream	20	GRM8
chr7	126893378	126893527	150	*	X23562	2918	126078652	126893147	814496	-	230	upstream	230	GRM8
chr7	126894198	126894307	110	*	X23563	2918	126078652	126893147	814496	-	1050	upstream	1050	GRM8
chr7	126894773	126894892	120	*	X23564	2918	126078652	126893147	814496	-	1625	upstream	1625	GRM8
chr7	126894923	126895004	82	*	X23565	2918	126078652	126893147	814496	-	1775	upstream	1775	GRM8
chr7	127032989	127033074	86	*	X23569	168850	127010354	127032767	22414	-	221	upstream	221	ZNF800
chr7	127033105	127033254	150	*	X23570	168850	127010354	127032767	22414	-	337	upstream	337	ZNF800
chr7	127033975	127034109	135	*	X23571	168850	127010354	127032767	22414	-	1207	upstream	1207	ZNF800
chr7	127257899	127258168	270	*	X23575	5078	127250346	127255982	5637	-	1916	upstream	1916	PAX4
chr7	127672786	127672860	75	*	X23584	64101	127667124	127671002	3879	-	1783	upstream	1783	LRRC4
chr7	127672726	127672860	135	*	X23585	64101	127667124	127671002	3879	-	1723	upstream	1723	LRRC4
chr7	127672891	127673025	135	*	X23586	64101	127667124	127671002	3879	-	1888	upstream	1888	LRRC4
chr7	127672891	127673025	135	*	X23587	64101	127667124	127671002	3879	-	1888	upstream	1888	LRRC4
chr7	128003331	128003450	120	*	X23634	401399	127990379	128001739	11361	-	1591	upstream	1591	PRRT4
chr7	128050122	128050329	208	*	X23645	3614	128032331	128050036	17706	-	85	upstream	85	IMPDH1
chr7	128469668	128469877	210	*	X23646	2318	128470483	128499328	28846	+	605	upstream	605	FLNC
chr7	128470223	128470522	300	*	X23647	2318	128470483	128499328	28846	+	0	overlapStart	0	FLNC
chr7	128550780	128550899	120	*	X23654	375616	128502505	128550773	48269	-	6	upstream	6	KCP
chr7	128551515	128551612	98	*	X23655	375616	128502505	128550773	48269	-	741	upstream	741	KCP
chr7	128576425	128576559	135	*	X23662	3663	128577769	128590088	12320	+	1209	upstream	1209	IRF5
chr7	128577895	128578074	180	*	X23663	3663	128577769	128590088	12320	+	0	inside	125	IRF5
chr7	128784152	128784316	165	*	X23675	340348	128784712	128809534	24823	+	395	upstream	395	TSPAN33
chr7	129142532	129142696	165	*	X23676	100287482	129142320	129152773	10454	+	0	inside	211	SMKR1
chr7	129415635	129415717	83	*	X23677	407053	129414533	129414609	77	-	1025	upstream	1025	MIR96
chr7	129415635	129415717	83	*	X23677	406959	129414745	129414854	110	-	780	upstream	780	MIR183
chr7	130131529	130131932	404	*	X23687	317751	130126898	130131013	4116	-	515	upstream	515	MESTIT1
chr7	130132189	130132428	240	*	X23688	317751	130126898	130131013	4116	-	1175	upstream	1175	MESTIT1
chr7	130133989	130134123	135	*	X23690	442904	130135952	130136045	94	+	1828	upstream	1828	MIR335
